ID,SubMajorGroupID,Code,Description,DateCreated,CreatedBy,DateUpdated,UpdatedBy,IsDeleted,SysStartTime,SysEndTime
481,44,2021-2146,"Mining Engineers, Metallurgists and Related Professionals",2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
482,44,2021-2149,Engineering Professionals not Elsewhere Classified,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
483,44,2021-2151,Electrical Engineers,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
484,44,2021-2152,Electronics Engineers,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
485,44,2021-2153,Telecommunications Engineers,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
486,44,2021-2161,Building Architects,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
487,44,2021-2162,Landscape Architects,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
488,44,2021-2163,Product and Garment Designers,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
489,44,2021-2164,Town and Traffic Planners,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
490,44,2021-2165,Cartographers and Surveyors,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
491,44,2021-2166,Graphic and Multimedia Designers,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
492,45,2021-2211,Generalist Medical Practitioners,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
493,45,2021-2212,Specialist Medical Practitioners,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
494,45,2021-2221,Nursing Professionals,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
495,45,2021-2222,Midwifery Professionals,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
496,45,2021-2231,Traditional and Complementary Medicine Professionals,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
497,45,2021-2241,Paramedical Practitioners,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
498,45,2021-2251,Veterinarians,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
499,45,2021-2261,Dentists,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
500,45,2021-2262,Pharmacists,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
501,45,2021-2263,Environmental and Occupational Health and Hygiene Professionals,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
502,45,2021-2264,Physiotherapists,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
503,45,2021-2265,Dieticians and Nutritionists,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
504,45,2021-2266,Audiologists and Speech Therapists,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
505,45,2021-2267,Optometrists and Ophthalmic Opticians,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
506,45,2021-2269,Health Professionals not Elsewhere Classified,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
507,46,2021-2311,University and Higher Education Teachers,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
508,46,2021-2321,Vocational or Further Education Teachers,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
509,46,2021-2331,Secondary or Intermediate and Senior Education Teachers,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
510,46,2021-2341,Primary School or Foundational Phase Teachers,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
511,46,2021-2342,Early Childhood Educators,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
512,46,2021-2351,Education Methods Specialists,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
513,46,2021-2352,Special Needs Teachers,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
514,46,2021-2353,Other Language Teachers,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
515,46,2021-2354,Other Music Teachers,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
516,46,2021-2355,Other Arts Teachers,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
517,46,2021-2356,Information Technology Trainers,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
518,46,2021-2359,Teaching Professionals not Elsewhere Classified,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
519,47,2021-2411,Accountants,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
520,47,2021-2412,Financial and Investment Advisors,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
521,47,2021-2413,Financial Analysts,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
522,47,2021-2421,Management and Organization Analysts,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
523,47,2021-2422,Policy Administration Professionals,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
524,47,2021-2423,Personnel and Careers Professionals,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
525,47,2021-2424,Training and Staff Development Professionals,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
526,47,2021-2431,Advertising and Marketing Professionals,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
527,47,2021-2432,Public Relations Professionals,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
528,47,2021-2433,Technical and Medical Sales Professionals (Excluding ICT),2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
529,47,2021-2434,Information and Communications Technology Sales Professionals,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
530,48,2021-2511,Systems Analysts,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
531,48,2021-2512,Software Developers,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
532,48,2021-2513,Web and Multimedia Developers,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
533,48,2021-2514,Applications Programmers,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
534,48,2021-2519,Software and Applications Developers and Analysts not Elsewhere Classified,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
535,48,2021-2521,Database Designers and Administrators,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
536,48,2021-2522,Systems Administrators,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
537,48,2021-2523,Computer Network Professionals,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
538,48,2021-2529,Database and Network Professionals not Elsewhere Classified,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
539,49,2021-2611,Lawyers,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
540,49,2021-2612,Judges,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
541,49,2021-2619,Legal Professionals not Elsewhere Classified,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
542,49,2021-2621,Archivists and Curators,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
543,49,2021-2622,Librarians and Related Information Professionals,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
544,49,2021-2631,Economists,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
545,49,2021-2632,"Sociologists, Anthropologists and Related Professionals",2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
546,49,2021-2633,"Philosophers, Historians and Political Scientists",2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
547,49,2021-2634,Psychologists,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
548,49,2021-2635,Social Work and Counselling Professionals,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
549,49,2021-2636,Religious Professionals,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
550,49,2021-2641,Authors and Related Writers,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
551,49,2021-2642,Journalists,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
552,49,2021-2643,"Translators, Interpreters and Other Linguists",2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
553,49,2021-2651,Visual Artists,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
554,49,2021-2652,"Musicians, Singers and Composers",2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
555,49,2021-2653,Dancers and Choreographers,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
556,49,2021-2654,"Film, Stage and Related Directors and Producers",2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
557,49,2021-2655,Actors,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
558,49,2021-2656,"Announcers On Radio, Television and Other Media",2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
559,49,2021-2659,Creative and Performing Artists Not Elsewhere Classified,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
560,50,2021-3111,Chemical and Physical Science Technicians,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
561,50,2021-3112,Civil Engineering Technicians,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
562,50,2021-3113,Electrical Engineering Technicians,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
563,50,2021-3114,Electronics Engineering Technicians,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
564,50,2021-3115,Mechanical Engineering Technicians,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
565,50,2021-3116,Chemical Engineering Technicians,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
566,50,2021-3117,Mining and Metallurgical Technicians,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
567,50,2021-3118,Draughtspersons,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
568,50,2021-3119,Physical and Engineering Science Technicians not Elsewhere Classified,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
569,50,2021-3121,Mining Production / Operations Supervisors,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
570,50,2021-3122,Manufacturing Supervisors,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
571,50,2021-3123,Construction Supervisors,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
572,50,2021-3131,Power Production Plant Operators,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
573,50,2021-3132,Incinerator and Water Treatment Plant Operators,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
574,50,2021-3133,Chemical Processing Plant Controllers,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
575,50,2021-3134,Petroleum and Natural Gas Refining Plant Operators,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
576,50,2021-3135,Metal Production Process Controllers,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
577,50,2021-3139,Process Control Technicians not Elsewhere Classified,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
578,50,2021-3141,Life Science Technicians (Excluding Medical),2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
579,50,2021-3142,Agricultural Technicians,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
580,50,2021-3143,Forestry Technicians,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
581,50,2021-3151,Ships' Engineers,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
582,50,2021-3152,Ships' Deck Officers and Pilots,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
583,50,2021-3153,Aircraft Pilots and Related Associate Professionals,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
584,50,2021-3154,Air Traffic Controllers,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
585,50,2021-3155,Air Traffic Safety Electronics Technicians,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
586,51,2021-3211,Medical Imaging and Therapeutic Equipment Technicians,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
587,51,2021-3212,Medical and Pathology Laboratory Technicians,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
588,51,2021-3213,Pharmaceutical Technicians and Assistants,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
589,51,2021-3214,Medical and Dental Prosthetic Technicians,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
590,51,2021-3221,Nursing Associate Professionals,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
591,51,2021-3222,Midwifery Associate Professionals,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
592,51,2021-3231,Traditional and Complementary Medicine Associate Professionals,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
593,51,2021-3241,Veterinary Technicians and Assistants,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
594,51,2021-3251,Dental Assistants and Therapists,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
595,51,2021-3252,Medical Records and Health Information Technicians,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
596,51,2021-3253,Community Health Workers,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
597,51,2021-3254,Dispensing Opticians,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
598,51,2021-3255,Physiotherapy Technicians and Assistants,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
599,51,2021-3256,Medical Assistants,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
600,51,2021-3257,Environmental and Occupational Health Inspectors and Associates,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
601,51,2021-3258,Ambulance Workers,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
602,51,2021-3259,Health Associate Professionals not Elsewhere Classified,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
603,52,2021-3311,Securities and Finance Dealers and Brokers,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
604,52,2021-3312,Credit and Loans Officers,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
605,52,2021-3313,Accounting Associate Professionals,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
606,52,2021-3314,"Statistical, Mathematical and Related Associate Professionals",2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
607,52,2021-3315,Valuers and Loss Assessors,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
608,52,2021-3321,Insurance Representatives,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
609,52,2021-3322,Commercial Sales Representatives,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
610,52,2021-3323,Buyers,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
611,52,2021-3324,Trade Brokers,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
612,52,2021-3331,Clearing and Forwarding Agents,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
613,52,2021-3332,Conference and Event Planners,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
614,52,2021-3333,Employment Agents and Contractors,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
615,52,2021-3334,Real Estate Agents and Property Managers,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
616,52,2021-3339,Business Services Agents not Elsewhere Classified,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
617,52,2021-3341,Office Supervisors,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
618,52,2021-3342,Legal Secretaries,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
619,52,2021-3343,Administrative and Executive Secretaries,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
620,52,2021-3344,Medical Secretaries,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
621,52,2021-3351,Customs and Border Inspectors,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
622,52,2021-3352,Government Tax and Excise Officials,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
623,52,2021-3353,Government Social Benefits Officials,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
624,52,2021-3354,Government Licensing Officials,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
625,52,2021-3355,Police Inspectors and Detectives,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
626,52,2021-3359,Government Regulatory Associate Professionals not Elsewhere Classified,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
627,53,2021-3411,Legal and Related Associate Professionals,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
628,53,2021-3412,Social Work Associate Professionals,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
629,53,2021-3413,Religious Associate Professionals,2023-02-02 11:34:26.633,0,2023-02-02 11:34:26.633,0,0,2023-03-10 10:10:06.6424224,9999-12-31 23:59:59.9999999
